x,y,z,Bx,By,Bz
1.3,0.3,-0.5,-5.797999999999999,0.491,19.686
1.3,0.3,-0.4,-4.258,0.504,19.71
1.3,0.3,-0.3,-2.6910000000000003,0.488,19.671
1.3,0.3,-0.2,-1.065,0.467,19.615
1.3,0.3,-0.1,0.504,0.493,19.680999999999997
1.3,0.3,0.0,2.099,0.45899999999999996,19.691
1.3,0.3,0.1,3.653,0.491,19.605999999999998
1.3,0.3,0.2,5.257999999999999,0.45399999999999996,19.596
1.3,0.3,0.3,6.787999999999999,0.447,19.561
1.3,0.3,0.4,8.386000000000001,0.439,19.569000000000003
1.3,0.3,0.5,9.911,0.441,19.495
1.3,0.3,0.6,11.481,0.41600000000000004,19.442
1.3,0.3,0.7,13.088,0.389,19.393
1.3,0.3,0.8,14.626,0.451,19.377
1.3,0.3,0.9,16.16,0.442,19.305999999999997
1.3,0.3,1.0,17.774,0.41600000000000004,19.24
1.3,0.3,1.1,19.352999999999998,0.39299999999999996,19.168
1.3,0.3,1.2,20.829,0.382,19.115
1.3,0.3,1.3,22.386,0.374,19.023
1.3,0.3,1.4,23.95,0.35100000000000003,18.939
1.3,0.3,1.5,25.476,0.327,18.852999999999998
1.3,0.4,-1.5,-21.353,0.585,19.575
1.3,0.4,-1.4,-19.871,0.556,19.458
1.3,0.4,-1.3,-18.342,0.563,19.511
1.3,0.4,-1.2,-16.804000000000002,0.5760000000000001,19.521
1.3,0.4,-1.1,-15.220999999999998,0.54,19.573
1.3,0.4,-1.0,-13.697000000000001,0.53,19.576
1.3,0.4,-0.9,-12.097000000000001,0.564,19.585
1.3,0.4,-0.8,-10.548,0.541,19.66
1.3,0.4,-0.7,-8.995,0.513,19.649
1.3,0.4,-0.6,-7.414,0.516,19.658
1.3,0.4,-0.5,-5.822,0.515,19.673
1.3,0.4,-0.4,-4.239,0.473,19.724
1.3,0.4,-0.3,-2.654,0.512,19.677
1.3,0.4,-0.2,-1.11,0.5,19.707
1.3,0.4,-0.1,0.449,0.48100000000000004,19.730999999999998
1.3,0.4,0.0,2.042,0.444,19.625
1.3,0.4,0.1,3.597,0.469,19.651
1.3,0.4,0.2,5.216,0.46399999999999997,19.643
1.3,0.4,0.3,6.778,0.473,19.593
1.3,0.4,0.4,8.352,0.42700000000000005,19.543
1.3,0.4,0.5,9.943,0.455,19.472
1.3,0.4,0.6,11.522,0.42,19.463
1.3,0.4,0.7,13.09,0.406,19.433
1.3,0.4,0.8,14.633,0.44,19.37
1.3,0.4,0.9,16.175,0.377,19.281
1.3,0.4,1.0,17.739,0.37799999999999995,19.236
1.3,0.4,1.1,19.309,0.391,19.195999999999998
1.3,0.4,1.2,20.859,0.396,19.155
1.3,0.4,1.3,22.366999999999997,0.36700000000000005,19.105
1.3,0.4,1.4,23.89,0.39299999999999996,19.022000000000002
1.3,0.4,1.5,25.458000000000002,0.342,18.938
1.3,0.5,-1.5,-21.412,0.601,19.581
1.3,0.5,-1.4,-19.88,0.539,19.535999999999998
1.3,0.5,-1.3,-18.362000000000002,0.5670000000000001,19.586
1.3,0.5,-1.2,-16.766,0.545,19.581
1.3,0.5,-1.1,-15.276,0.539,19.598
1.3,0.5,-1.0,-13.696,0.509,19.618
1.3,0.5,-0.9,-12.099,0.507,19.654
1.3,0.5,-0.8,-10.555,0.504,19.727999999999998
1.3,0.5,-0.7,-9.031,0.508,19.692999999999998
1.3,0.5,-0.6,-7.434,0.473,19.739
1.3,0.5,-0.5,-5.851,0.493,19.74
1.3,0.5,-0.4,-4.293,0.504,19.761
1.3,0.5,-0.3,-2.679,0.484,19.792
1.3,0.5,-0.2,-1.101,0.485,19.749000000000002
1.3,0.5,-0.1,0.489,0.462,19.754
1.3,0.5,0.0,2.009,0.39899999999999997,19.723
1.3,0.5,0.1,3.603,0.45799999999999996,19.668
1.3,0.5,0.2,5.2,0.41700000000000004,19.698
1.3,0.5,0.3,6.767,0.42,19.625
1.3,0.5,0.4,8.343,0.39799999999999996,19.625999999999998
1.3,0.5,0.5,9.943999999999999,0.434,19.56
1.3,0.5,0.6,11.470999999999998,0.39799999999999996,19.545
1.3,0.5,0.7,13.062000000000001,0.377,19.515
1.3,0.5,0.8,14.558,0.43799999999999994,19.425
1.3,0.5,0.9,16.183,0.38,19.352
1.3,0.5,1.0,17.76,0.34299999999999997,19.278
1.3,0.5,1.1,19.267,0.35700000000000004,19.211
1.3,0.5,1.2,20.846,0.37799999999999995,19.218
1.3,0.5,1.3,22.388,0.35700000000000004,19.149
1.3,0.5,1.4,23.906999999999996,0.385,19.069000000000003
1.3,0.5,1.5,25.434,0.363,18.955
1.3,0.6,-1.5,-21.443,0.539,19.616
1.3,0.6,-1.4,-19.908,0.565,19.563
1.3,0.6,-1.3,-18.397000000000002,0.5670000000000001,19.565
1.3,0.6,-1.2,-16.822,0.53,19.644000000000002
1.3,0.6,-1.1,-15.261,0.569,19.653
1.3,0.6,-1.0,-13.758,0.539,19.712
1.3,0.6,-0.9,-12.186,0.512,19.657
1.3,0.6,-0.8,-10.592,0.499,19.734
1.3,0.6,-0.7,-9.04,0.509,19.737000000000002
1.3,0.6,-0.6,-7.446000000000001,0.498,19.765
1.3,0.6,-0.5,-5.846,0.488,19.737000000000002
1.3,0.6,-0.4,-4.313,0.44799999999999995,19.79
1.3,0.6,-0.3,-2.727,0.46299999999999997,19.766
1.3,0.6,-0.2,-1.161,0.474,19.772000000000002
1.3,0.6,-0.1,0.418,0.451,19.724
1.3,0.6,0.0,1.9680000000000002,0.46,19.754
1.3,0.6,0.1,3.602,0.469,19.746
1.3,0.6,0.2,5.157,0.47600000000000003,19.683
1.3,0.6,0.3,6.732,0.447,19.694000000000003
1.3,0.6,0.4,8.31,0.45799999999999996,19.624000000000002
1.3,0.6,0.5,9.9,0.401,19.635
1.3,0.6,0.6,11.436,0.41600000000000004,19.523
1.3,0.6,0.7,13.005,0.42100000000000004,19.51
1.3,0.6,0.8,14.572000000000001,0.386,19.42
1.3,0.6,0.9,16.088,0.39399999999999996,19.424
1.3,0.6,1.0,17.675,0.391,19.337
1.3,0.6,1.1,19.248,0.341,19.292
1.3,0.6,1.2,20.785999999999998,0.34600000000000003,19.15
1.3,0.6,1.3,22.322,0.353,19.158
1.3,0.6,1.4,23.868000000000002,0.40299999999999997,19.059
1.3,0.6,1.5,25.386999999999997,0.364,18.995
1.3,0.7,-1.5,-21.451999999999998,0.602,19.654
1.3,0.7,-1.4,-19.994,0.585,19.654
1.3,0.7,-1.3,-18.447,0.541,19.637999999999998
1.3,0.7,-1.2,-16.889,0.561,19.651
1.3,0.7,-1.1,-15.322000000000001,0.56,19.655
1.3,0.7,-1.0,-13.762,0.509,19.715999999999998
1.3,0.7,-0.9,-12.199000000000002,0.5,19.702
1.3,0.7,-0.8,-10.610999999999999,0.5329999999999999,19.761
1.3,0.7,-0.7,-9.064,0.44799999999999995,19.75
1.3,0.7,-0.6,-7.48,0.53,19.737000000000002
1.3,0.7,-0.5,-5.957000000000001,0.44,19.747
1.3,0.7,-0.4,-4.321000000000001,0.46299999999999997,19.757
1.3,0.7,-0.3,-2.767,0.488,19.796
1.3,0.7,-0.2,-1.2009999999999998,0.45799999999999996,19.799
1.3,0.7,-0.1,0.41600000000000004,0.44299999999999995,19.791
1.3,0.7,0.0,2.005,0.45899999999999996,19.792
1.3,0.7,0.1,3.531,0.446,19.713
1.3,0.7,0.2,5.14,0.445,19.718
1.3,0.7,0.3,6.718,0.428,19.645
1.3,0.7,0.4,8.277999999999999,0.359,19.616
1.3,0.7,0.5,9.844,0.428,19.595
1.3,0.7,0.6,11.418,0.39,19.59
1.3,0.7,0.7,12.982000000000001,0.397,19.553
1.3,0.7,0.8,14.565999999999999,0.413,19.473
1.3,0.7,0.9,16.065,0.40399999999999997,19.433
1.3,0.7,1.0,17.649,0.32299999999999995,19.391
1.3,0.7,1.1,19.197,0.392,19.329
1.3,0.7,1.2,20.695999999999998,0.39799999999999996,19.253
1.3,0.7,1.3,22.283,0.304,19.175
1.3,0.7,1.4,23.85,0.385,19.038
1.3,0.7,1.5,25.384,0.36200000000000004,18.989
1.3,0.8,-1.5,-21.514,0.594,19.649
1.3,0.8,-1.4,-19.987000000000002,0.595,19.594
1.3,0.8,-1.3,-18.465999999999998,0.545,19.586
1.3,0.8,-1.2,-16.914,0.5720000000000001,19.629
1.3,0.8,-1.1,-15.377,0.544,19.658
1.3,0.8,-1.0,-13.817,0.515,19.692999999999998
1.3,0.8,-0.9,-12.235,0.5489999999999999,19.727999999999998
1.3,0.8,-0.8,-10.669,0.506,19.745
1.3,0.8,-0.7,-9.064,0.53,19.776
1.3,0.8,-0.6,-7.577999999999999,0.544,19.799
1.3,0.8,-0.5,-5.949,0.485,19.79
1.3,0.8,-0.4,-4.338,0.496,19.816
1.3,0.8,-0.3,-2.8,0.48100000000000004,19.805999999999997
1.3,0.8,-0.2,-1.261,0.445,19.745
1.3,0.8,-0.1,0.363,0.493,19.789
1.3,0.8,0.0,1.949,0.43799999999999994,19.764
1.3,0.8,0.1,3.516,0.41100000000000003,19.787
1.3,0.8,0.2,5.107,0.408,19.715
1.3,0.8,0.3,6.643,0.44299999999999995,19.697
1.3,0.8,0.4,8.234,0.41,19.632
1.3,0.8,0.5,9.805,0.442,19.579
1.3,0.8,0.6,11.338,0.387,19.56
1.3,0.8,0.7,12.957,0.355,19.526
1.3,0.8,0.8,14.497,0.415,19.480999999999998
1.3,0.8,0.9,16.077,0.349,19.417
1.3,0.8,1.0,17.575,0.34,19.287
1.3,0.8,1.1,19.153,0.33399999999999996,19.3
1.3,0.8,1.2,20.725,0.354,19.206
1.3,0.8,1.3,22.221,0.36200000000000004,19.18
1.3,0.8,1.4,23.783,0.37799999999999995,19.065
1.3,0.8,1.5,25.298000000000002,0.336,18.989
1.3,0.9,-1.5,-21.487,0.5529999999999999,19.66
1.3,0.9,-1.4,-20.062,0.5539999999999999,19.609
1.3,0.9,-1.3,-18.47,0.5760000000000001,19.645
1.3,0.9,-1.2,-16.91,0.547,19.662
1.3,0.9,-1.1,-15.394,0.504,19.669
1.3,0.9,-1.0,-13.838,0.545,19.673
1.3,0.9,-0.9,-12.227,0.504,19.711
1.3,0.9,-0.8,-10.695,0.517,19.72
1.3,0.9,-0.7,-9.115,0.505,19.732
1.3,0.9,-0.6,-7.582999999999999,0.498,19.735
1.3,0.9,-0.5,-5.977,0.5479999999999999,19.762999999999998
1.3,0.9,-0.4,-4.412,0.504,19.779
1.3,0.9,-0.3,-2.862,0.466,19.781
1.3,0.9,-0.2,-1.261,0.46299999999999997,19.762999999999998
1.3,0.9,-0.1,0.34700000000000003,0.43,19.804000000000002
1.3,0.9,0.0,1.9409999999999998,0.49200000000000005,19.797
1.3,0.9,0.1,3.5039999999999996,0.473,19.744
1.3,0.9,0.2,5.072,0.43700000000000006,19.676
1.3,0.9,0.3,6.611000000000001,0.426,19.686
1.3,0.9,0.4,8.243,0.418,19.687
1.3,0.9,0.5,9.774,0.42100000000000004,19.605
1.3,0.9,0.6,11.347999999999999,0.429,19.577
1.3,0.9,0.7,12.925999999999998,0.371,19.552
1.3,0.9,0.8,14.494000000000002,0.4,19.487000000000002
1.3,0.9,0.9,16.017,0.34700000000000003,19.394000000000002
1.3,0.9,1.0,17.570999999999998,0.41200000000000003,19.415
1.3,0.9,1.1,19.151,0.342,19.242
1.3,0.9,1.2,20.660999999999998,0.38299999999999995,19.23
1.3,0.9,1.3,22.243000000000002,0.308,19.163
1.3,0.9,1.4,23.789,0.354,19.067
1.3,0.9,1.5,25.303,0.306,19.007
1.3,1.0,-1.5,-21.514,0.562,19.641
1.3,1.0,-1.4,-20.046,0.5429999999999999,19.545
1.3,1.0,-1.3,-18.52,0.539,19.558
1.3,1.0,-1.2,-16.965,0.5539999999999999,19.641
1.3,1.0,-1.1,-15.439,0.536,19.669
1.3,1.0,-1.0,-13.874,0.494,19.706
1.3,1.0,-0.9,-12.254000000000001,0.485,19.753
1.3,1.0,-0.8,-10.788,0.56,19.789
1.3,1.0,-0.7,-9.169,0.541,19.75
1.3,1.0,-0.6,-7.597,0.513,19.71
1.3,1.0,-0.5,-6.0089999999999995,0.506,19.802
1.3,1.0,-0.4,-4.478,0.474,19.809
1.3,1.0,-0.3,-2.8489999999999998,0.46,19.798
1.3,1.0,-0.2,-1.25,0.504,19.824
1.3,1.0,-0.1,0.326,0.5329999999999999,19.798
1.3,1.0,0.0,1.879,0.461,19.759
1.3,1.0,0.1,3.406,0.46399999999999997,19.761
1.3,1.0,0.2,5.058,0.45899999999999996,19.692999999999998
1.3,1.0,0.3,6.617000000000001,0.419,19.682000000000002
1.3,1.0,0.4,8.191,0.42,19.659000000000002
1.3,1.0,0.5,9.741,0.423,19.624000000000002
1.3,1.0,0.6,11.311,0.406,19.602999999999998
1.3,1.0,0.7,12.88,0.373,19.525
1.3,1.0,0.8,14.431,0.382,19.500999999999998
1.3,1.0,0.9,15.945,0.342,19.45
1.3,1.0,1.0,17.539,0.374,19.342
1.3,1.0,1.1,19.073,0.34700000000000003,19.307000000000002
1.3,1.0,1.2,20.669,0.319,19.25
1.3,1.0,1.3,22.179000000000002,0.335,19.187
1.3,1.0,1.4,23.683000000000003,0.364,19.079
1.3,1.0,1.5,25.278000000000002,0.33799999999999997,19.059
1.3,1.1,-1.5,-21.554000000000002,0.574,19.687
1.3,1.1,-1.4,-20.098,0.595,19.608
1.3,1.1,-1.3,-18.538,0.586,19.692999999999998
1.3,1.1,-1.2,-17.003,0.534,19.74
1.3,1.1,-1.1,-15.454,0.529,19.701
1.3,1.1,-1.0,-13.89,0.54,19.761
1.3,1.1,-0.9,-12.360999999999999,0.509,19.773
1.3,1.1,-0.8,-10.77,0.527,19.82
1.3,1.1,-0.7,-9.216000000000001,0.493,19.78
1.3,1.1,-0.6,-7.632000000000001,0.518,19.842
1.3,1.1,-0.5,-6.039,0.456,19.874000000000002
1.3,1.1,-0.4,-4.45,0.447,19.862000000000002
1.3,1.1,-0.3,-2.8810000000000002,0.478,19.861
1.3,1.1,-0.2,-1.3159999999999998,0.48100000000000004,19.879
1.3,1.1,-0.1,0.27899999999999997,0.45899999999999996,19.851
1.3,1.1,0.0,1.8730000000000002,0.486,19.804000000000002
1.3,1.1,0.1,3.395,0.456,19.81
1.3,1.1,0.2,5.016,0.44299999999999995,19.756
1.3,1.1,0.3,6.5889999999999995,0.419,19.761
1.3,1.1,0.4,8.112,0.38799999999999996,19.748
1.3,1.1,0.5,9.66,0.374,19.639
1.3,1.1,0.6,11.284,0.397,19.614
1.3,1.1,0.7,12.859000000000002,0.39799999999999996,19.612000000000002
1.3,1.1,0.8,14.402999999999999,0.36,19.554000000000002
1.3,1.1,0.9,15.982999999999999,0.39299999999999996,19.488
1.3,1.1,1.0,17.506,0.34700000000000003,19.413
1.3,1.1,1.1,19.082,0.365,19.375999999999998
1.3,1.1,1.2,20.592,0.33399999999999996,19.335
1.3,1.1,1.3,22.188000000000002,0.375,19.234
1.3,1.1,1.4,23.703000000000003,0.309,19.180999999999997
1.3,1.1,1.5,25.217,0.331,19.09
1.3,1.2,-1.5,-21.570999999999998,0.619,19.758
1.3,1.2,-1.4,-20.095,0.593,19.647000000000002
1.3,1.2,-1.3,-18.588,0.594,19.654
1.3,1.2,-1.2,-17.051,0.573,19.691
1.3,1.2,-1.1,-15.52,0.535,19.719
1.3,1.2,-1.0,-13.969000000000001,0.5670000000000001,19.766
1.3,1.2,-0.9,-12.360999999999999,0.5529999999999999,19.766
1.3,1.2,-0.8,-10.847999999999999,0.522,19.775
1.3,1.2,-0.7,-9.217,0.525,19.836
1.3,1.2,-0.6,-7.629,0.45,19.84
1.3,1.2,-0.5,-6.103,0.46,19.828
1.3,1.2,-0.4,-4.484,0.494,19.875
1.3,1.2,-0.3,-2.863,0.455,19.817
1.3,1.2,-0.2,-1.347,0.467,19.87
1.3,1.2,-0.1,0.226,0.491,19.848
1.3,1.2,0.0,1.817,0.41600000000000004,19.832
1.3,1.2,0.1,3.342,0.509,19.884
1.3,1.2,0.2,4.971,0.46799999999999997,19.839000000000002
1.3,1.2,0.3,6.537000000000001,0.36700000000000005,19.739
1.3,1.2,0.4,8.134,0.377,19.765
1.3,1.2,0.5,9.676,0.43,19.704
1.3,1.2,0.6,11.26,0.386,19.675
1.3,1.2,0.7,12.902000000000001,0.40700000000000003,19.604
1.3,1.2,0.8,14.380999999999998,0.33,19.533
1.3,1.2,0.9,15.935,0.39299999999999996,19.535999999999998
1.3,1.2,1.0,17.521,0.373,19.47
1.3,1.2,1.1,19.012999999999998,0.348,19.349
1.3,1.2,1.2,20.554000000000002,0.33,19.275
1.3,1.2,1.3,22.103,0.35700000000000004,19.236
1.3,1.2,1.4,23.664,0.287,19.187
1.3,1.2,1.5,25.212,0.319,19.107
1.3,1.3,-1.5,-21.616999999999997,0.629,19.71
1.3,1.3,-1.4,-20.186,0.5479999999999999,19.633
1.3,1.3,-1.3,-18.619,0.569,19.673
1.3,1.3,-1.2,-17.066,0.5589999999999999,19.673
1.3,1.3,-1.1,-15.529000000000002,0.557,19.741
1.3,1.3,-1.0,-13.966,0.53,19.777
1.3,1.3,-0.9,-12.388,0.541,19.789
1.3,1.3,-0.8,-10.831,0.516,19.798
1.3,1.3,-0.7,-9.267000000000001,0.52,19.819000000000003
1.3,1.3,-0.6,-7.692,0.48200000000000004,19.875
1.3,1.3,-0.5,-6.106,0.513,19.86
1.3,1.3,-0.4,-4.569,0.496,19.854
1.3,1.3,-0.3,-2.987,0.436,19.852
1.3,1.3,-0.2,-1.396,0.441,19.837
1.3,1.3,-0.1,0.14800000000000002,0.424,19.851
1.3,1.3,0.0,1.744,0.44,19.846
1.3,1.3,0.1,3.327,0.46799999999999997,19.837
1.3,1.3,0.2,4.902,0.442,19.761
1.3,1.3,0.3,6.497999999999999,0.42700000000000005,19.737000000000002
1.3,1.3,0.4,8.057,0.434,19.688
1.3,1.3,0.5,9.626,0.436,19.709
1.3,1.3,0.6,11.184000000000001,0.409,19.697
1.3,1.3,0.7,12.765999999999998,0.385,19.549
1.3,1.3,0.8,14.279000000000002,0.33799999999999997,19.534000000000002
1.3,1.3,0.9,15.862,0.361,19.454
1.3,1.3,1.0,17.392,0.373,19.435
1.3,1.3,1.1,18.980999999999998,0.325,19.39
1.3,1.3,1.2,20.486,0.364,19.294
1.3,1.3,1.3,22.057,0.337,19.222
1.3,1.3,1.4,23.574,0.33799999999999997,19.183
1.3,1.3,1.5,25.147,0.35700000000000004,19.097
1.3,1.4,-1.5,-21.674,0.645,19.659000000000002
1.3,1.4,-1.4,-20.215,0.562,19.644000000000002
1.3,1.4,-1.3,-18.65,0.608,19.624000000000002
1.3,1.4,-1.2,-17.141,0.5489999999999999,19.691
1.3,1.4,-1.1,-15.59,0.591,19.741
1.3,1.4,-1.0,-13.987,0.546,19.692999999999998
1.3,1.4,-0.9,-12.475,0.5479999999999999,19.755
1.3,1.4,-0.8,-10.867,0.569,19.758
1.3,1.4,-0.7,-9.295,0.5479999999999999,19.765
1.3,1.4,-0.6,-7.742000000000001,0.519,19.742
1.3,1.4,-0.5,-6.199,0.556,19.865
1.3,1.4,-0.4,-4.572,0.506,19.83
1.3,1.4,-0.3,-2.983,0.491,19.808
1.3,1.4,-0.2,-1.423,0.47,19.832
1.3,1.4,-0.1,0.13699999999999998,0.457,19.85
1.3,1.4,0.0,1.734,0.47100000000000003,19.805999999999997
1.3,1.4,0.1,3.286,0.44,19.735
1.3,1.4,0.2,4.896,0.396,19.776
1.3,1.4,0.3,6.507000000000001,0.446,19.769000000000002
1.3,1.4,0.4,8.025,0.38,19.707
1.3,1.4,0.5,9.557,0.38799999999999996,19.676
1.3,1.4,0.6,11.155999999999999,0.355,19.647000000000002
1.3,1.4,0.7,12.739,0.342,19.561
1.3,1.4,0.8,14.275,0.35200000000000004,19.528
1.3,1.4,0.9,15.855,0.387,19.49
1.3,1.4,1.0,17.414,0.363,19.429000000000002
1.3,1.4,1.1,18.903,0.342,19.333
1.3,1.4,1.2,20.468,0.316,19.336
1.3,1.4,1.3,22.035999999999998,0.319,19.205
1.3,1.4,1.4,23.576999999999998,0.314,19.147000000000002
1.3,1.4,1.5,25.089000000000002,0.293,19.039
1.3,1.5,-1.5,-21.728,0.6,19.669
1.3,1.5,-1.4,-20.236,0.605,19.569000000000003
1.3,1.5,-1.3,-18.672,0.607,19.632
1.3,1.5,-1.2,-17.113,0.5920000000000001,19.659000000000002
1.3,1.5,-1.1,-15.610999999999999,0.609,19.736
1.3,1.5,-1.0,-14.023,0.622,19.762999999999998
1.3,1.5,-0.9,-12.477,0.5720000000000001,19.733
1.3,1.5,-0.8,-10.902999999999999,0.519,19.771
1.3,1.5,-0.7,-9.327,0.528,19.794
1.3,1.5,-0.6,-7.792999999999999,0.484,19.79
1.3,1.5,-0.5,-6.21,0.45,19.785
1.3,1.5,-0.4,-4.613,0.515,19.793
1.3,1.5,-0.3,-3.0260000000000002,0.508,19.855999999999998
1.3,1.5,-0.2,-1.4480000000000002,0.47100000000000003,19.844
1.3,1.5,-0.1,0.131,0.433,19.798
1.3,1.5,0.0,1.661,0.43200000000000005,19.808
1.3,1.5,0.1,3.2680000000000002,0.469,19.748
1.3,1.5,0.2,4.86,0.428,19.738
1.3,1.5,0.3,6.437,0.415,19.723
1.3,1.5,0.4,7.978,0.358,19.748
1.3,1.5,0.5,9.535,0.45299999999999996,19.655
1.3,1.5,0.6,11.118,0.354,19.612000000000002
1.3,1.5,0.7,12.675,0.374,19.57
1.3,1.5,0.8,14.195,0.39899999999999997,19.526
1.3,1.5,0.9,15.808,0.38799999999999996,19.519000000000002
1.3,1.5,1.0,17.348,0.37200000000000005,19.374000000000002
1.3,1.5,1.1,18.855999999999998,0.34299999999999997,19.305
1.3,1.5,1.2,20.480999999999998,0.318,19.266
1.3,1.5,1.3,21.994,0.32799999999999996,19.206
1.3,1.5,1.4,23.54,0.314,19.117
1.3,1.5,1.5,25.086,0.266,19.047
1.4,-1.5,-1.5,-21.633000000000003,0.491,20.857
1.4,-1.5,-1.4,-20.099,0.48700000000000004,20.773000000000003
1.4,-1.5,-1.3,-18.55,0.514,20.783
1.4,-1.5,-1.2,-17.033,0.483,20.840999999999998
1.4,-1.5,-1.1,-15.487,0.445,20.877
1.4,-1.5,-1.0,-13.917,0.513,20.894000000000002
1.4,-1.5,-0.9,-12.354000000000001,0.484,20.89
1.4,-1.5,-0.8,-10.817,0.451,20.881999999999998
1.4,-1.5,-0.7,-9.214,0.439,20.916
1.4,-1.5,-0.6,-7.702999999999999,0.525,20.958000000000002
1.4,-1.5,-0.5,-6.09,0.506,20.968000000000004
1.4,-1.5,-0.4,-4.516,0.44,20.945999999999998
1.4,-1.5,-0.3,-2.9410000000000003,0.503,21.026999999999997
1.4,-1.5,-0.2,-1.3159999999999998,0.43,21.01
1.4,-1.5,-0.1,0.218,0.489,21.003
1.4,-1.5,0.0,1.7919999999999998,0.499,20.996
1.4,-1.5,0.1,3.377,0.456,20.945
1.4,-1.5,0.2,4.973,0.46799999999999997,20.947
1.4,-1.5,0.3,6.518,0.483,20.903000000000002
1.4,-1.5,0.4,8.105,0.436,20.886
1.4,-1.5,0.5,9.717,0.45399999999999996,20.875
1.4,-1.5,0.6,11.293,0.489,20.814
1.4,-1.5,0.7,12.807,0.483,20.741
1.4,-1.5,0.8,14.378,0.517,20.718000000000004
1.4,-1.5,0.9,15.972000000000001,0.491,20.625999999999998
1.4,-1.5,1.0,17.487000000000002,0.528,20.538
1.4,-1.5,1.1,19.087,0.469,20.533
1.4,-1.5,1.2,20.633000000000003,0.462,20.41
1.4,-1.5,1.3,22.16,0.517,20.322
1.4,-1.5,1.4,23.694000000000003,0.466,20.254
1.4,-1.5,1.5,25.271,0.5329999999999999,20.246
1.4,-1.4,-1.5,-21.595,0.47,20.775
1.4,-1.4,-1.4,-20.102999999999998,0.511,20.726
1.4,-1.4,-1.3,-18.579,0.5,20.766
1.4,-1.4,-1.2,-17.014,0.488,20.804000000000002
1.4,-1.4,-1.1,-15.462,0.462,20.842
1.4,-1.4,-1.0,-13.902000000000001,0.46299999999999997,20.883000000000003
1.4,-1.4,-0.9,-12.345,0.46,20.877
1.4,-1.4,-0.8,-10.797,0.446,20.964000000000002
1.4,-1.4,-0.7,-9.21,0.465,20.93
1.4,-1.4,-0.6,-7.666,0.466,20.973000000000003
1.4,-1.4,-0.5,-6.106,0.493,20.935
1.4,-1.4,-0.4,-4.507,0.512,20.913
1.4,-1.4,-0.3,-2.937,0.445,20.980999999999998
1.4,-1.4,-0.2,-1.4,0.46299999999999997,20.98
1.4,-1.4,-0.1,0.22899999999999998,0.455,20.973000000000003
1.4,-1.4,0.0,1.8030000000000002,0.45,20.984
1.4,-1.4,0.1,3.411,0.436,20.965999999999998
1.4,-1.4,0.2,4.919,0.49700000000000005,20.932
1.4,-1.4,0.3,6.542999999999999,0.479,20.849
1.4,-1.4,0.4,8.129,0.44799999999999995,20.879
1.4,-1.4,0.5,9.748,0.484,20.862
1.4,-1.4,0.6,11.270999999999999,0.5329999999999999,20.761
1.4,-1.4,0.7,12.811,0.48100000000000004,20.756
1.4,-1.4,0.8,14.370999999999999,0.435,20.684
1.4,-1.4,0.9,15.975,0.46399999999999997,20.608
1.4,-1.4,1.0,17.504,0.469,20.548000000000002
1.4,-1.4,1.1,19.069000000000003,0.469,20.523000000000003
1.4,-1.4,1.2,20.611,0.441,20.447
1.4,-1.4,1.3,22.153000000000002,0.5,20.38
1.4,-1.4,1.4,23.662,0.46799999999999997,20.262999999999998
1.4,-1.4,1.5,25.208000000000002,0.485,20.215
1.4,-1.3,-1.5,-21.569000000000003,0.509,20.796999999999997
1.4,-1.3,-1.4,-20.129,0.494,20.75
1.4,-1.3,-1.3,-18.558,0.485,20.781999999999996
1.4,-1.3,-1.2,-17.039,0.521,20.805
1.4,-1.3,-1.1,-15.449000000000002,0.5,20.823
1.4,-1.3,-1.0,-13.882,0.47100000000000003,20.857
1.4,-1.3,-0.9,-12.373,0.486,20.899
1.4,-1.3,-0.8,-10.831,0.501,20.94
1.4,-1.3,-0.7,-9.235,0.526,20.905
1.4,-1.3,-0.6,-7.657,0.485,20.95
1.4,-1.3,-0.5,-6.077999999999999,0.46799999999999997,20.909000000000002
1.4,-1.3,-0.4,-4.477,0.478,20.99
1.4,-1.3,-0.3,-2.9010000000000002,0.479,20.983
1.4,-1.3,-0.2,-1.338,0.494,21.014
1.4,-1.3,-0.1,0.265,0.45399999999999996,20.998
1.4,-1.3,0.0,1.8519999999999999,0.465,21.004
1.4,-1.3,0.1,3.404,0.46,20.915
1.4,-1.3,0.2,4.9910000000000005,0.485,20.906999999999996
1.4,-1.3,0.3,6.564,0.442,20.877
1.4,-1.3,0.4,8.105,0.493,20.818
1.4,-1.3,0.5,9.689,0.47600000000000003,20.79
1.4,-1.3,0.6,11.286,0.536,20.78
1.4,-1.3,0.7,12.824000000000002,0.449,20.755
1.4,-1.3,0.8,14.446,0.44799999999999995,20.721999999999998
1.4,-1.3,0.9,15.995999999999999,0.495,20.61
1.4,-1.3,1.0,17.535,0.455,20.553
1.4,-1.3,1.1,19.059,0.47100000000000003,20.472
1.4,-1.3,1.2,20.668000000000003,0.47,20.439
1.4,-1.3,1.3,22.195999999999998,0.456,20.329
1.4,-1.3,1.4,23.741,0.431,20.282
1.4,-1.3,1.5,25.261,0.44799999999999995,20.187
1.4,-1.2,-1.5,-21.625,0.517,20.811
1.4,-1.2,-1.4,-20.105,0.48700000000000004,20.728
1.4,-1.2,-1.3,-18.511,0.489,20.747
1.4,-1.2,-1.2,-16.998,0.504,20.811999999999998
1.4,-1.2,-1.1,-15.447000000000001,0.47600000000000003,20.836
1.4,-1.2,-1.0,-13.895,0.491,20.891
